ID,YEAR,COUNTRY,LATITUDE,LONGITUDE,DISASTER_TYPE,HOUSES_AFFECTED,TOTAL_DEATHS,TOTAL_INJURIES,TOTAL_DAMAGE_MILLIONS_DOLLARS
20080,2011,JAPAN,38.785917,141.485472,tsunami,,,,
20081,2011,JAPAN,38.437667,141.455056,tsunami,,,,
20082,2011,JAPAN,38.763083,141.509861,tsunami,,,,
20083,2011,JAPAN,38.438389,141.45375,tsunami,,,,
20084,2011,JAPAN,38.440861,141.449111,tsunami,,,,
20085,2011,JAPAN,38.704056,141.500306,tsunami,,,,
20086,2011,JAPAN,38.518444,141.466056,tsunami,,,,
20087,2011,JAPAN,38.440583,141.452389,tsunami,,,,
20088,2011,JAPAN,39.640972,142.006611,tsunami,,,,
20089,2011,JAPAN,35.225528,139.713917,tsunami,,,,
20090,2011,JAPAN,40.458197,141.66665,tsunami,,,,
20091,2011,JAPAN,40.474236,141.645778,tsunami,,,,
20092,2011,JAPAN,41.530472,140.894222,tsunami,,,,
20093,2011,JAPAN,38.44975,141.29675,tsunami,,,,
20094,2011,JAPAN,38.441472,141.313611,tsunami,,,,
20095,2011,JAPAN,38.325861,141.026611,tsunami,,,,
20096,2011,JAPAN,38.4485,141.305444,tsunami,,,,
20097,2011,JAPAN,41.540778,140.922083,tsunami,,,,
20098,2011,JAPAN,38.433639,141.254806,tsunami,,,,
20099,2011,JAPAN,38.43975,141.271389,tsunami,,,,
20100,2011,JAPAN,38.443528,141.310528,tsunami,,,,
20101,2011,JAPAN,38.446556,141.307139,tsunami,,,,
20102,2011,JAPAN,41.465889,141.095972,tsunami,,,,
20103,2011,JAPAN,38.392222,141.165556,tsunami,,,,
20104,2011,JAPAN,38.32575,141.024139,tsunami,,,,
20105,2011,JAPAN,38.423667,141.222,tsunami,,,,
20106,2011,JAPAN,38.070056,140.892389,tsunami,,,,
20107,2011,JAPAN,38.430806,141.222083,tsunami,,,,
20108,2011,JAPAN,38.432139,141.278778,tsunami,,,,
20109,2011,JAPAN,38.336167,141.048417,tsunami,,,,
20110,2011,JAPAN,38.427583,141.286667,tsunami,,,,
20111,2011,JAPAN,38.429917,141.374083,tsunami,,,,
20112,2011,JAPAN,38.439806,141.238917,tsunami,,,,
20113,2011,JAPAN,40.527225,141.546025,tsunami,,,,
20114,2011,JAPAN,38.433083,141.233694,tsunami,,,,
20115,2011,JAPAN,38.440806,141.23375,tsunami,,,,
20116,2011,JAPAN,38.435917,141.225917,tsunami,,,,
20117,2011,JAPAN,38.440736,141.297264,tsunami,,,,
20118,2011,JAPAN,42.527972,140.396444,tsunami,,,,
20119,2011,JAPAN,38.043778,140.890278,tsunami,,,,
20120,2011,JAPAN,40.526964,141.517997,tsunami,,,,
20121,2011,JAPAN,40.527847,141.527211,tsunami,,,,
20122,2011,JAPAN,38.060717,140.902142,tsunami,,,,
20123,2011,JAPAN,38.031056,140.879667,tsunami,,,,
20124,2011,JAPAN,38.427861,141.371556,tsunami,,,,
20125,2011,JAPAN,43.02175,145.021833,tsunami,,,,
20126,2011,JAPAN,40.526728,141.527417,tsunami,,,,
20127,2011,JAPAN,40.534792,141.556011,tsunami,,,,
20128,2011,JAPAN,42.157028,140.47875,tsunami,,,,
20129,2011,JAPAN,42.452826,141.188397,tsunami,,,,
20130,2011,JAPAN,38.122028,140.900444,tsunami,,,,
20131,2011,JAPAN,40.532453,141.551089,tsunami,,,,
20132,2011,JAPAN,38.249363,140.988739,tsunami,,,,
20133,2011,JAPAN,38.377167,141.099833,tsunami,,,,
20134,2011,JAPAN,38.430806,141.245028,tsunami,,,,
20135,2011,JAPAN,35.388389,139.918472,tsunami,,,,
20136,2011,JAPAN,38.425472,141.362694,tsunami,,,,
20137,2011,JAPAN,41.934194,140.946222,tsunami,,,,
20138,2011,JAPAN,38.438306,141.244278,tsunami,,,,
20139,2011,JAPAN,38.043717,140.88795,tsunami,,,,
20140,2011,JAPAN,41.8,140.717889,tsunami,,,,
20141,2011,JAPAN,36.944072,140.911436,tsunami,,,,
20142,2011,JAPAN,38.427444,141.350833,tsunami,,,,
20143,2011,JAPAN,38.123583,140.89525,tsunami,,,,
20144,2011,JAPAN,38.424722,141.236306,tsunami,,,,
20145,2011,JAPAN,38.420444,141.234028,tsunami,,,,
20146,2011,JAPAN,38.416444,141.211861,tsunami,,,,
20147,2011,JAPAN,38.225111,140.965444,tsunami,,,,
20148,2011,JAPAN,40.538117,141.557819,tsunami,,,,
20149,2011,JAPAN,38.166694,140.931556,tsunami,,,,
20150,2011,JAPAN,42.52975,140.776389,tsunami,,,,
20151,2011,JAPAN,38.249157,140.988922,tsunami,,,,
20152,2011,JAPAN,42.431111,142.211944,tsunami,,,,
20153,2011,JAPAN,38.419,141.214861,tsunami,,,,
20154,2011,JAPAN,43.04075,144.839056,tsunami,,,,
20155,2011,JAPAN,38.120528,140.902194,tsunami,,,,
20156,2011,JAPAN,38.423831,141.310628,tsunami,,,,
20157,2011,JAPAN,33.84743,134.622197,tsunami,,,,
20158,2011,JAPAN,33.84743,134.622197,tsunami,,,,
20159,2011,JAPAN,38.385917,141.108167,tsunami,,,,
20160,2011,JAPAN,42.580667,140.710278,tsunami,,,,
20161,2011,JAPAN,38.363833,141.060806,tsunami,,,,
20162,2011,JAPAN,38.425278,141.322444,tsunami,,,,
20163,2011,JAPAN,42.493639,142.019028,tsunami,,,,
20164,2011,JAPAN,38.22225,140.946833,tsunami,,,,
20165,2011,JAPAN,38.113083,140.924917,tsunami,,,,
20166,2011,JAPAN,38.370108,141.062892,tsunami,,,,
20167,2011,JAPAN,38.405611,141.191139,tsunami,,,,
20168,2011,JAPAN,40.526253,141.532867,tsunami,,,,
20169,2011,JAPAN,38.369583,141.062383,tsunami,,,,
20170,2011,JAPAN,38.211528,140.966472,tsunami,,,,
20171,2011,JAPAN,39.641361,141.955222,tsunami,,,,
20172,2011,JAPAN,38.416639,141.223444,tsunami,,,,
20173,2011,JAPAN,38.249287,140.989029,tsunami,,,,
20174,2011,JAPAN,35.539333,140.456444,tsunami,,,,
20175,2011,JAPAN,42.285773,143.322315,tsunami,,,,
20176,2011,JAPAN,42.606333,141.817972,tsunami,,,,
20177,2011,JAPAN,37.987889,140.888056,tsunami,,,,
20178,2011,JAPAN,38.170833,140.931389,tsunami,,,,
20179,2011,JAPAN,38.026139,140.890389,tsunami,,,,
20180,2011,JAPAN,38.538722,141.40925,tsunami,,,,
20181,2011,JAPAN,33.8475,134.622222,tsunami,,,,
20182,2011,JAPAN,42.42029,143.391549,tsunami,,,,
20183,2011,JAPAN,38.409917,141.192611,tsunami,,,,
20184,2011,JAPAN,36.938222,140.914,tsunami,,,,
20185,2011,JAPAN,39.2675,141.912167,tsunami,,,,
20186,2011,JAPAN,40.401697,141.719542,tsunami,,,,
20187,2011,JAPAN,39.272889,141.905694,tsunami,,,,
20188,2011,JAPAN,39.646388,141.96651,tsunami,,,,
20189,2011,JAPAN,39.645068,141.976603,tsunami,,,,
20190,2011,JAPAN,36.845528,140.796111,tsunami,,,,
20191,2011,JAPAN,36.986161,140.965609,tsunami,,,,
20192,2011,JAPAN,40.167361,141.848278,tsunami,,,,
20193,2011,JAPAN,35.853678,140.750594,tsunami,,,,
20194,2011,JAPAN,39.486167,141.987389,tsunami,,,,
20195,2011,JAPAN,39.478833,141.965917,tsunami,,,,
20196,2011,JAPAN,36.983905,140.964483,tsunami,,,,
20197,2011,JAPAN,39.265328,141.885717,tsunami,,,,
20198,2011,JAPAN,39.019028,141.7605,tsunami,,,,
20199,2011,JAPAN,36.845861,140.796222,tsunami,,,,
20200,2011,JAPAN,39.590141,141.961406,tsunami,,,,
20201,2011,JAPAN,40.0065,141.9075,tsunami,,,,
20202,2011,JAPAN,37.004917,140.977667,tsunami,,,,
20203,2011,JAPAN,38.865017,141.658767,tsunami,,,,
20204,2011,JAPAN,39.595361,141.965743,tsunami,,,,
20205,2011,JAPAN,40.702333,141.423722,tsunami,,,,
20206,2011,JAPAN,39.277222,141.891389,tsunami,,,,
20207,2011,JAPAN,38.955806,141.693139,tsunami,,,,
20208,2011,JAPAN,40.011722,141.896111,tsunami,,,,
20209,2011,JAPAN,40.18225,141.806111,tsunami,,,,
20210,2011,JAPAN,39.434557,141.979714,tsunami,,,,
20211,2011,JAPAN,38.929181,141.636838,tsunami,,,,
20212,2011,JAPAN,40.178917,141.821944,tsunami,,,,
20213,2011,JAPAN,39.340417,141.902389,tsunami,,,,
20214,2011,JAPAN,39.600878,141.946611,tsunami,,,,
20215,2011,JAPAN,38.972944,141.67875,tsunami,,,,
20216,2011,JAPAN,40.265889,141.816444,tsunami,,,,
20217,2011,JAPAN,40.292028,141.798,tsunami,,,,
20218,2011,JAPAN,38.282311,141.058417,tsunami,,,,
20219,2011,JAPAN,40.184222,141.801139,tsunami,,,,
20220,2011,JAPAN,40.218083,141.808361,tsunami,,,,
20221,2011,JAPAN,38.966194,141.685056,tsunami,,,,
20222,2011,JAPAN,38.428528,141.278944,tsunami,,,,
20223,2011,JAPAN,38.427861,141.272694,tsunami,,,,
20224,2011,JAPAN,38.027278,140.905333,tsunami,,,,
20225,2011,JAPAN,38.222167,140.980528,tsunami,,,,
20226,2011,JAPAN,42.298333,143.322167,tsunami,,,,
20227,2011,JAPAN,38.418917,141.314861,tsunami,,,,
20228,2011,JAPAN,38.39625,141.176139,tsunami,,,,
20229,2011,JAPAN,38.038472,140.910389,tsunami,,,,
20230,2011,JAPAN,38.418833,141.319944,tsunami,,,,
20231,2011,JAPAN,38.388917,141.180889,tsunami,,,,
20232,2011,JAPAN,38.001194,140.905667,tsunami,,,,
20233,2011,JAPAN,38.4165,141.286583,tsunami,,,,
20234,2011,JAPAN,38.384917,141.17275,tsunami,,,,
20235,2011,JAPAN,38.374111,141.168306,tsunami,,,,
20236,2011,JAPAN,38.413167,141.275083,tsunami,,,,
20237,2011,JAPAN,38.418972,141.304139,tsunami,,,,
20238,2011,JAPAN,38.422611,141.309639,tsunami,,,,
20239,2011,JAPAN,38.414611,141.290861,tsunami,,,,
20240,2011,JAPAN,38.374167,141.16675,tsunami,,,,
20241,2011,JAPAN,40.60375,141.459917,tsunami,,,,
20242,2011,JAPAN,40.471306,141.645972,tsunami,,,,
20243,2011,JAPAN,39.274194,141.893806,tsunami,,,,
20244,2011,JAPAN,38.889737,141.55855,tsunami,,,,
20245,2011,JAPAN,38.922682,141.586424,tsunami,,,,
20246,2011,JAPAN,38.844285,141.616602,tsunami,,,,
20247,2011,JAPAN,38.907057,141.568373,tsunami,,,,
20248,2011,JAPAN,40.596639,141.465639,tsunami,,,,
20249,2011,JAPAN,38.789906,141.490321,tsunami,,,,
20250,2011,JAPAN,40.469917,141.649556,tsunami,,,,
20251,2011,JAPAN,38.862253,141.616729,tsunami,,,,
20252,2011,JAPAN,38.776996,141.487264,tsunami,,,,
20253,2011,JAPAN,33.768056,135.298553,tsunami,,,,
20254,2011,JAPAN,38.447361,141.235278,tsunami,,,,
20255,2011,JAPAN,38.407778,141.248694,tsunami,,,,
20256,2011,JAPAN,38.372472,141.166667,tsunami,,,,
20257,2011,JAPAN,39.441757,141.983156,tsunami,,,,
20258,2011,JAPAN,39.799472,141.981806,tsunami,,,,
20259,2011,JAPAN,36.064833,140.618556,tsunami,,,,
20260,2011,JAPAN,36.064833,140.618556,tsunami,,,,
20261,2011,JAPAN,39.607516,141.954507,tsunami,,,,
20262,2011,JAPAN,38.386306,141.107472,tsunami,,,,
20263,2011,JAPAN,40.580264,141.47045,tsunami,,,,
20264,2011,JAPAN,40.528522,141.5464,tsunami,,,,
20265,2011,JAPAN,38.098694,140.899417,tsunami,,,,
20266,2011,JAPAN,38.025194,140.880139,tsunami,,,,
20267,2011,JAPAN,38.337472,141.117639,tsunami,,,,
20268,2011,JAPAN,38.148694,140.893667,tsunami,,,,
20269,2011,JAPAN,38.473797,141.295336,tsunami,,,,
20270,2011,JAPAN,37.982025,140.896347,tsunami,,,,
20271,2011,JAPAN,38.126972,140.903722,tsunami,,,,
20272,2011,JAPAN,38.429472,141.237306,tsunami,,,,
20273,2011,JAPAN,38.105667,140.905833,tsunami,,,,
20274,2011,JAPAN,33.87,134.640556,tsunami,,,,
20275,2011,JAPAN,42.974032,144.72375,tsunami,,,,
20276,2011,JAPAN,38.435528,141.23125,tsunami,,,,
20277,2011,JAPAN,38.350111,141.124833,tsunami,,,,
20278,2011,JAPAN,38.099361,140.894083,tsunami,,,,
20279,2011,JAPAN,33.870001,134.641049,tsunami,,,,
20280,2011,JAPAN,42.491222,140.36475,tsunami,,,,
20281,2011,JAPAN,38.115917,140.917806,tsunami,,,,
20282,2011,JAPAN,38.312667,141.050083,tsunami,,,,
20283,2011,JAPAN,41.766898,140.716168,tsunami,,,,
20284,2011,JAPAN,42.378083,142.277028,tsunami,,,,
20285,2011,JAPAN,42.515778,140.782722,tsunami,,,,
20286,2011,JAPAN,33.874484,134.644973,tsunami,,,,
20287,2011,JAPAN,40.527036,141.539431,tsunami,,,,
20288,2011,JAPAN,38.319167,141.027944,tsunami,,,,
20289,2011,JAPAN,38.148417,140.910889,tsunami,,,,
20290,2011,JAPAN,38.190667,140.942139,tsunami,,,,
20291,2011,JAPAN,42.452306,141.184389,tsunami,,,,
20292,2011,JAPAN,33.872778,134.644167,tsunami,,,,
20293,2011,JAPAN,43.081611,145.125806,tsunami,,,,
20294,2011,JAPAN,38.542139,141.426111,tsunami,,,,
20295,2011,JAPAN,37.9785,140.88875,tsunami,,,,
20296,2011,JAPAN,38.285939,141.012464,tsunami,,,,
20297,2011,JAPAN,38.107528,140.909917,tsunami,,,,
20298,2011,JAPAN,38.335056,141.096444,tsunami,,,,
20299,2011,JAPAN,38.422056,141.256056,tsunami,,,,
20300,2011,JAPAN,38.252556,140.971278,tsunami,,,,
20301,2011,JAPAN,40.5851,141.469914,tsunami,,,,
20302,2011,JAPAN,38.203917,140.930583,tsunami,,,,
20303,2011,JAPAN,38.189472,140.944833,tsunami,,,,
20304,2011,JAPAN,38.204722,140.941667,tsunami,,,,
20305,2011,JAPAN,38.213,140.947139,tsunami,,,,
20306,2011,JAPAN,38.324694,141.035917,tsunami,,,,
20307,2011,JAPAN,38.373472,141.143444,tsunami,,,,
20308,2011,JAPAN,36.339718,140.598158,tsunami,,,,
20309,2011,JAPAN,35.689306,139.983222,tsunami,,,,
20310,2011,JAPAN,38.249485,141.004395,tsunami,,,,
20311,2011,JAPAN,38.226139,140.952056,tsunami,,,,
20312,2011,JAPAN,40.584844,141.470164,tsunami,,,,
20313,2011,JAPAN,38.250222,140.957278,tsunami,,,,
20314,2011,JAPAN,38.891,141.5625,tsunami,,,,
20315,2011,JAPAN,37.680306,140.969111,tsunami,,,,
20316,2011,JAPAN,38.044667,140.894417,tsunami,,,,
20317,2011,JAPAN,38.24375,140.954139,tsunami,,,,
20318,2011,JAPAN,38.254028,140.973944,tsunami,,,,
20319,2011,JAPAN,42.548361,141.940222,tsunami,,,,
20320,2011,JAPAN,38.073333,140.914944,tsunami,,,,
20321,2011,JAPAN,38.028083,140.894611,tsunami,,,,
20322,2011,JAPAN,42.678302,143.639425,tsunami,,,,
20323,2011,JAPAN,38.282806,140.986333,tsunami,,,,
20324,2011,JAPAN,35.701833,140.845806,tsunami,,,,
20325,2011,JAPAN,38.249444,140.976667,tsunami,,,,
20326,2011,JAPAN,38.064417,140.916667,tsunami,,,,
20327,2011,JAPAN,38.231444,140.971111,tsunami,,,,
20328,2011,JAPAN,38.411306,141.19975,tsunami,,,,
20329,2011,JAPAN,38.325186,141.03955,tsunami,,,,
20330,2011,JAPAN,38.335167,141.106944,tsunami,,,,
20331,2011,JAPAN,38.410056,141.206194,tsunami,,,,
20332,2011,JAPAN,42.582667,140.705944,tsunami,,,,
20333,2011,JAPAN,39.622828,141.959013,tsunami,,,,
20334,2011,JAPAN,38.222583,140.963194,tsunami,,,,
20335,2011,JAPAN,35.577083,140.488278,tsunami,,,,
20336,2011,JAPAN,35.746452,140.842107,tsunami,,,,
20337,2011,JAPAN,38.249317,140.988983,tsunami,,,,
20338,2011,JAPAN,40.355056,141.753111,tsunami,,,,
20339,2011,JAPAN,38.907889,141.646067,tsunami,,,,
20340,2011,JAPAN,38.439951,141.447288,tsunami,,,,
20341,2011,JAPAN,38.951833,141.722833,tsunami,,,,
20342,2011,JAPAN,38.522889,141.545889,tsunami,,,,
20343,2011,JAPAN,39.618917,141.964614,tsunami,,,,
20344,2011,JAPAN,39.58881,141.962005,tsunami,,,,
20345,2011,JAPAN,40.265056,141.817139,tsunami,,,,
20346,2011,JAPAN,38.961472,141.708667,tsunami,,,,
20347,2011,JAPAN,40.215056,141.805083,tsunami,,,,
20348,2011,JAPAN,39.034361,141.610111,tsunami,,,,
20349,2011,JAPAN,39.811667,141.968944,tsunami,,,,
20350,2011,JAPAN,39.207167,141.883361,tsunami,,,,
20351,2011,JAPAN,39.585561,141.958714,tsunami,,,,
20352,2011,JAPAN,38.737917,141.530686,tsunami,,,,
20353,2011,JAPAN,40.052086,141.8608,tsunami,,,,
20354,2011,JAPAN,39.650639,141.979581,tsunami,,,,
20355,2011,JAPAN,38.977889,141.669528,tsunami,,,,
20356,2011,JAPAN,39.591845,141.943539,tsunami,,,,
20357,2011,JAPAN,38.993306,141.730722,tsunami,,,,
20358,2011,JAPAN,39.607294,141.975211,tsunami,,,,
20359,2011,JAPAN,40.078861,141.829194,tsunami,,,,
20360,2011,JAPAN,39.074063,141.84118,tsunami,,,,
20361,2011,JAPAN,38.915158,141.65015,tsunami,,,,
20362,2011,JAPAN,39.611569,141.962614,tsunami,,,,
20363,2011,JAPAN,40.029778,141.889028,tsunami,,,,
20364,2011,JAPAN,39.071226,141.856697,tsunami,,,,
20365,2011,JAPAN,39.59811,141.940381,tsunami,,,,
20366,2011,JAPAN,38.983789,141.708689,tsunami,,,,
20367,2011,JAPAN,39.000722,141.718417,tsunami,,,,
20368,2011,JAPAN,39.572133,142.037116,tsunami,,,,
20369,2011,JAPAN,38.578944,141.458444,tsunami,,,,
20370,2011,JAPAN,39.59749,141.943643,tsunami,,,,
20371,2011,JAPAN,39.439333,141.982167,tsunami,,,,
20372,2011,JAPAN,40.182897,141.802925,tsunami,,,,
20373,2011,JAPAN,39.022906,141.620306,tsunami,,,,
20374,2011,JAPAN,39.370623,141.943101,tsunami,,,,
20375,2011,JAPAN,39.115575,141.886368,tsunami,,,,
20376,2011,JAPAN,40.113583,141.825806,tsunami,,,,
20377,2011,JAPAN,38.215556,140.973972,tsunami,,,,
20378,2011,JAPAN,36.795528,140.754111,tsunami,,,,
20379,2011,JAPAN,38.575278,141.4385,tsunami,,,,
20380,2011,JAPAN,38.278556,140.997611,tsunami,,,,
20381,2011,JAPAN,36.876675,140.789475,tsunami,,,,
20382,2011,JAPAN,38.111319,140.929892,tsunami,,,,
20383,2011,JAPAN,38.204361,140.944472,tsunami,,,,
20384,2011,JAPAN,38.364972,141.139556,tsunami,,,,
20385,2011,JAPAN,38.905056,141.577444,tsunami,,,,
20386,2011,JAPAN,39.604955,141.950656,tsunami,,,,
20387,2011,JAPAN,38.193194,140.955056,tsunami,,,,
20388,2011,JAPAN,38.420667,141.323944,tsunami,,,,
20389,2011,JAPAN,37.989806,140.895389,tsunami,,,,
20390,2011,JAPAN,38.319008,141.024872,tsunami,,,,
20391,2011,JAPAN,38.396706,141.156767,tsunami,,,,
20392,2011,JAPAN,36.488472,140.619361,tsunami,,,,
20393,2011,JAPAN,36.311028,140.583528,tsunami,,,,
20394,2011,JAPAN,38.423778,141.268972,tsunami,,,,
20395,2011,JAPAN,38.036972,140.919278,tsunami,,,,
20396,2011,JAPAN,36.937556,140.891278,tsunami,,,,
20397,2011,JAPAN,38.101917,140.928,tsunami,,,,
20398,2011,JAPAN,38.319097,141.025261,tsunami,,,,
20399,2011,JAPAN,38.045642,140.915822,tsunami,,,,
20400,2011,JAPAN,36.31094,140.581987,tsunami,,,,
20401,2011,JAPAN,38.279,141.465139,tsunami,,,,
20402,2011,JAPAN,37.147603,141.000836,tsunami,,,,
20403,2011,JAPAN,37.147603,141.000836,tsunami,,,,
20404,2011,JAPAN,38.404889,141.229778,tsunami,,,,
20405,2011,JAPAN,37.967417,140.896306,tsunami,,,,
20406,2011,JAPAN,37.965889,140.898361,tsunami,,,,
20407,2011,JAPAN,37.142811,140.997202,tsunami,,,,
20408,2011,JAPAN,38.918222,141.584472,tsunami,,,,
20409,2011,JAPAN,38.203083,140.961972,tsunami,,,,
20410,2011,JAPAN,36.4975,140.623444,tsunami,,,,
20411,2011,JAPAN,38.408194,141.236722,tsunami,,,,
20412,2011,JAPAN,38.418139,141.352306,tsunami,,,,
20413,2011,JAPAN,36.919718,140.857494,tsunami,,,,
20414,2011,JAPAN,38.407333,141.228806,tsunami,,,,
20415,2011,JAPAN,38.515778,141.408667,tsunami,,,,
20416,2011,JAPAN,38.143667,140.911944,tsunami,,,,
20417,2011,JAPAN,38.314556,141.041972,tsunami,,,,
20418,2011,JAPAN,38.026139,140.88275,tsunami,,,,
20419,2011,JAPAN,42.520167,140.775389,tsunami,,,,
20420,2011,JAPAN,42.132771,142.873509,tsunami,,,,
20421,2011,JAPAN,38.096028,140.921861,tsunami,,,,
20422,2011,JAPAN,38.106861,140.904417,tsunami,,,,
20423,2011,JAPAN,41.769694,140.725222,tsunami,,,,
20424,2011,JAPAN,42.63,141.622139,tsunami,,,,
20425,2011,JAPAN,38.157556,140.899694,tsunami,,,,
20426,2011,JAPAN,42.473762,142.07525,tsunami,,,,
20427,2011,JAPAN,38.096833,140.895167,tsunami,,,,
20428,2011,JAPAN,42.974278,144.724194,tsunami,,,,
20429,2011,JAPAN,38.048306,140.895028,tsunami,,,,
20430,2011,JAPAN,37.048098,140.970532,tsunami,,,,
20431,2011,JAPAN,43.037813,144.842628,tsunami,,,,
20432,2011,JAPAN,38.001667,140.884306,tsunami,,,,
20433,2011,JAPAN,38.147694,140.915889,tsunami,,,,
20434,2011,JAPAN,38.400278,141.162917,tsunami,,,,
20435,2011,JAPAN,38.244278,140.965861,tsunami,,,,
20436,2011,JAPAN,38.317778,141.019361,tsunami,,,,
20437,2011,JAPAN,38.414194,141.37875,tsunami,,,,
20438,2011,JAPAN,38.551972,141.409056,tsunami,,,,
20439,2011,JAPAN,36.950207,140.896058,tsunami,,,,
20440,2011,JAPAN,38.179389,140.936667,tsunami,,,,
20441,2011,JAPAN,37.144378,141.000536,tsunami,,,,
20442,2011,JAPAN,42.454056,141.185667,tsunami,,,,
20443,2011,JAPAN,40.5279,141.550503,tsunami,,,,
20444,2011,JAPAN,38.369528,141.062222,tsunami,,,,
20445,2011,JAPAN,38.405778,141.156556,tsunami,,,,
20446,2011,JAPAN,37.991722,140.888361,tsunami,,,,
20447,2011,JAPAN,42.115694,140.545639,tsunami,,,,
20448,2011,JAPAN,38.423944,141.364694,tsunami,,,,
20449,2011,JAPAN,38.125472,140.910306,tsunami,,,,
20450,2011,JAPAN,38.144083,140.933472,tsunami,,,,
20451,2011,JAPAN,42.648,141.664361,tsunami,,,,
20452,2011,JAPAN,42.04375,143.10275,tsunami,,,,
20453,2011,JAPAN,37.967139,140.890194,tsunami,,,,
20454,2011,JAPAN,36.620583,140.686083,tsunami,,,,
20455,2011,JAPAN,38.082942,140.923519,tsunami,,,,
20456,2011,JAPAN,38.229,140.956194,tsunami,,,,
20457,2011,JAPAN,38.28725,141.003917,tsunami,,,,
20458,2011,JAPAN,38.428361,141.266444,tsunami,,,,
20459,2011,JAPAN,35.692394,140.727753,tsunami,,,,
20460,2011,JAPAN,38.295444,141.016889,tsunami,,,,
20461,2011,JAPAN,42.652611,141.698472,tsunami,,,,
20462,2011,JAPAN,35.692472,140.729944,tsunami,,,,
20463,2011,JAPAN,36.616639,140.681222,tsunami,,,,
20464,2011,JAPAN,38.290083,141.060028,tsunami,,,,
20465,2011,JAPAN,37.968833,140.900139,tsunami,,,,
20466,2011,JAPAN,35.96733,140.677987,tsunami,,,,
20467,2011,JAPAN,38.261028,140.98575,tsunami,,,,
20468,2011,JAPAN,38.221167,140.951139,tsunami,,,,
20469,2011,JAPAN,38.321556,141.026028,tsunami,,,,
20470,2011,JAPAN,38.148,140.922694,tsunami,,,,
20471,2011,JAPAN,38.429194,141.305611,tsunami,,,,
20472,2011,JAPAN,38.902417,141.624139,tsunami,,,,
20473,2011,JAPAN,35.969367,140.677618,tsunami,,,,
20474,2011,JAPAN,36.340808,140.601747,tsunami,,,,
20475,2011,JAPAN,42.807528,143.820139,tsunami,,,,
20476,2011,JAPAN,37.974444,140.895139,tsunami,,,,
20477,2011,JAPAN,38.283444,140.992722,tsunami,,,,
20478,2011,JAPAN,35.697518,140.853868,tsunami,,,,
20479,2011,JAPAN,38.888806,141.592306,tsunami,,,,
20480,2011,JAPAN,39.631606,141.959851,tsunami,,,,
20481,2011,JAPAN,36.341111,140.595667,tsunami,,,,
20482,2011,JAPAN,38.20775,140.949389,tsunami,,,,
20483,2011,JAPAN,38.113278,140.930083,tsunami,,,,
20484,2011,JAPAN,35.697737,140.853451,tsunami,,,,
20485,2011,JAPAN,36.297944,140.561028,tsunami,,,,
20486,2011,JAPAN,38.038306,140.899083,tsunami,,,,
20487,2011,JAPAN,38.082653,140.924008,tsunami,,,,
20488,2011,JAPAN,43.080925,145.129047,tsunami,,,,
20489,2011,JAPAN,40.127472,141.835889,tsunami,,,,
20490,2011,JAPAN,39.348861,141.912,tsunami,,,,
20491,2011,JAPAN,40.131192,141.841669,tsunami,,,,
20492,2011,JAPAN,38.9329,141.633647,tsunami,,,,
20493,2011,JAPAN,38.646528,141.465361,tsunami,,,,
20494,2011,JAPAN,40.239944,141.828472,tsunami,,,,
20495,2011,JAPAN,39.437083,141.981778,tsunami,,,,
20496,2011,JAPAN,39.741667,141.973333,tsunami,,,,
20497,2011,JAPAN,39.586631,141.960946,tsunami,,,,
20498,2011,JAPAN,39.297111,141.904694,tsunami,,,,
20499,2011,JAPAN,39.590825,141.941977,tsunami,,,,
20500,2011,JAPAN,39.422611,141.985167,tsunami,,,,
20501,2011,JAPAN,38.959028,141.697306,tsunami,,,,
20502,2011,JAPAN,40.252611,141.822611,tsunami,,,,
20503,2011,JAPAN,39.609613,141.977618,tsunami,,,,
20504,2011,JAPAN,38.8826,141.66195,tsunami,,,,
20505,2011,JAPAN,38.9465,141.708111,tsunami,,,,
20506,2011,JAPAN,37.899639,140.928472,tsunami,,,,
20507,2011,JAPAN,38.998756,141.681246,tsunami,,,,
20508,2011,JAPAN,40.252889,141.822639,tsunami,,,,
20509,2011,JAPAN,37.760583,140.997111,tsunami,,,,
20510,2011,JAPAN,39.238306,141.913,tsunami,,,,
20511,2011,JAPAN,39.521531,142.028961,tsunami,,,,
20512,2011,JAPAN,39.638119,142.005533,tsunami,,,,
20513,2011,JAPAN,38.949556,141.70925,tsunami,,,,
20514,2011,JAPAN,39.049972,141.815972,tsunami,,,,
20515,2011,JAPAN,40.014,141.901514,tsunami,,,,
20516,2011,JAPAN,39.42425,141.972583,tsunami,,,,
20517,2011,JAPAN,40.131367,141.842608,tsunami,,,,
20518,2011,JAPAN,39.598991,142.026689,tsunami,,,,
20519,2011,JAPAN,37.766444,140.993,tsunami,,,,
20520,2011,JAPAN,39.6925,141.960416,tsunami,,,,
